,index,word,count
20547,35175,mazar,30
20548,23865,infertility,30
20549,28721,generalities,30
20550,37179,sheltering,30
20551,16195,extrapolated,30
20552,18581,rota,30
20553,16521,studio,30
20554,19584,malpensa,30
20555,11162,erroneously,30
20556,32384,pacta,30
20557,32385,servanda,30
20558,13702,belongings,30
20559,36743,schillings,30
20560,19485,skip,30
20561,28189,disband,30
20562,25072,sportsman,30
20563,37159,lingus,30
20564,35655,debré,30
20565,16719,parody,30
20566,21373,uncontentious,30
20567,21287,commanders,30
20568,16684,trumped,30
20569,20099,asparagus,30
20570,41711,brightest,30
20571,41889,aposassistants,30
20572,23255,flock,30
20573,11006,assuredly,30
20574,34135,highness,30
20575,19620,absentee,30
20576,12046,optimised,30
20577,28048,articulates,30
20578,19625,parasite,30
20579,37468,hawks,30
20580,29002,suspensions,30
20581,28036,val,30
20582,23840,ATM,30
20583,19628,replenishment,30
20584,13621,communiqués,30
20585,21309,northeast,30
20586,18525,snub,30
20587,28873,pacifism,30
20588,16623,guardia,30
20589,11969,nassau,30
20590,64552,gaulieder,30
20591,28088,aposetat,30
20592,27992,duality,30
20593,29066,persevering,30
20594,20104,goatmeat,30
20595,10931,navigable,30
20596,26258,farsightedness,30
20597,61870,subsidization,30
20598,53580,auken,30
20599,23299,issing,30
20600,10941,sourcing,30
20601,12033,joaquín,30
20602,14727,globalist,30
20603,28891,kits,30
20604,37329,pennsylvania,30
20605,28336,embargos,30
20606,28629,ivoirian,30
20607,13828,laxness,30
20608,32405,retrieved,30
20609,19514,keywords,30
20610,18686,veracity,30
20611,11703,stronghold,30
20612,6355,plato,30
20613,16351,plaything,30
20614,36963,firefighters,30
20615,56631,schilling,30
20616,56637,EFF,30
20617,23672,EIA,30
20618,28289,rescheduled,30
20619,46012,AETR,30
20620,28436,laughed,30
20621,6334,clamouring,30
20622,28437,mbms,30
20623,28441,hurting,30
20624,11641,implausible,30
20625,28462,aposhondt,30
20626,47637,NUMC,30
20627,32554,observable,30
20628,11771,UNO,30
20629,35213,heartland,30
20630,6381,aposlong,30
20631,16321,waved,30
20632,42688,adoptive,30
20633,32656,sandwich,30
20634,6581,renounces,30
20635,34025,outlaws,30
20636,21066,ineligibility,30
20637,21082,IOM,30
20638,21086,prostitute,30
20639,6641,relegating,30
20640,34019,rider,30
20641,28318,cableway,30
20642,50020,castillo,30
20643,3641,keeper,30
20644,23632,enunciated,30
20645,28319,royalty,30
20646,53771,azambuja,30
20647,16298,postponements,30
20648,36919,desolate,30
20649,11731,cascade,30
20650,53461,allawi,30
20651,26058,jot,30
20652,23555,technicality,30
20653,28627,rebut,30
20654,37121,unhesitatingly,30
20655,32431,identifier,30
20656,23725,indoor,30
20657,32423,anders,30
20658,36771,chestnut,30
20659,11861,promptness,30
20660,21206,kathalijne,30
20661,32420,respondents,30
20662,33999,assisi,30
20663,23475,tradesmen,30
20664,28204,aposwere,30
20665,6540,demining,30
20666,23734,IMPEL,30
20667,11468,inestimable,30
20668,32409,chalked,30
20669,32406,harboured,30
20670,53610,IND,30
20671,42835,bass,30
20672,6973,fort,30
20673,19502,pleasures,30
20674,11616,skins,30
20675,55542,járóka,30
20676,16294,comma,30
20677,28504,strangled,30
20678,28516,directs,30
20679,23526,gag,30
20680,6841,trespass,30
20681,14812,twisted,30
20682,28240,dining,30
20683,37060,feminine,30
20684,34001,payroll,30
20685,16456,jubilee,30
20686,37067,deletions,30
20687,6936,sexism,30
20688,16431,MINURSO,30
20689,42391,ftas,30
20690,3507,pulls,30
20691,28579,controversially,30
20692,28593,trustworthiness,30
20693,11840,basement,30
20694,53464,fallujah,30
20695,35647,princess,30
20696,62276,carmelo,30
20697,21904,converged,30
20698,22434,receding,30
20699,39795,candidacies,30
20700,8369,stingy,30
20701,17997,housekeeping,30
20702,17480,tenths,30
20703,31372,cropping,30
20704,65983,POSEIMA,30
20705,8461,paucity,30
20706,9511,transforms,30
20707,17987,portrays,30
20708,1362,principality,30
20709,47052,herranz,30
20710,31352,rightholder,30
20711,38494,desirous,30
20712,19917,purses,30
20713,55135,rafik,30
20714,21884,guessed,30
20715,14448,docking,30
20716,17951,parallelism,30
20717,8513,humiliate,30
20718,8522,slips,30
20719,30481,gendarmerie,30
20720,22358,inversely,30
20721,34664,jobseekers,30
20722,52160,castille,30
20723,25575,rang,30
20724,39858,unreformed,30
20725,17455,rocked,30
20726,14192,figuratively,30
20727,9953,destinies,30
20728,22636,OAS,30
20729,40368,decommitment,30
20730,61976,aposouts,30
20731,40288,neoliberalism,30
20732,22616,saddest,30
20733,30043,dybkjaer,30
20734,18091,tipped,30
20735,9806,magnet,30
20736,30136,attuned,30
20737,22579,bewilderment,30
20738,19759,swissair,30
20739,17449,portraying,30
20740,17351,intolerably,30
20741,30166,cathedrals,30
20742,22557,promulgated,30
20743,19941,impoverish,30
20744,9676,aposjobs,30
20745,38377,heiner,30
20746,25616,inept,30
20747,31450,undemocratically,30
20748,65770,ECMM,30
20749,9641,slums,30
20750,19773,harping,30
20751,9380,axed,30
20752,17937,manna,30
20753,17301,statue,30
20754,21909,incumbents,30
20755,46976,handlers,30
20756,30878,ramón,30
20757,31111,lightning,30
20758,9027,glowing,30
20759,31109,prions,30
20760,30912,detours,30
20761,25430,cristina,30
20762,39022,internment,30
20763,19864,charybdis,30
20764,19863,scylla,30
20765,22132,recurs,30
20766,8986,aposmain,30
20767,38988,fibrosis,30
20768,17820,calcium,30
20769,17760,alginate,30
20770,22118,disastrously,30
20771,17819,supplant,30
20772,34562,cul,30
20773,22095,aposexpenditure,30
20774,34563,sac,30
20775,34567,aposred,30
20776,17788,preservatives,30
20777,25449,troublemakers,30
20778,38893,autism,30
20779,17793,freshness,30
20780,22173,inefficiently,30
20781,22181,agrifood,30
20782,22185,shatter,30
20783,30694,seminary,30
20784,39521,argentinean,30
20785,52239,ilves,30
20786,31258,unsaid,30
20787,52772,commemorated,30
20788,17581,reintegrating,30
20789,57699,CFC,30
20790,34519,genomics,30
20791,22290,worsens,30
20792,17597,innocents,30
20793,22274,weariness,30
20794,34539,marcelino,30
20795,9192,blacks,30
20796,9070,torrent,30
20797,34603,instilling,30
20798,58175,bersani,30
20799,34602,explores,30
20800,25410,acquaintances,30
20801,31183,palatable,30
20802,17642,trivialised,30
20803,34545,sticker,30
20804,39214,ceded,30
20805,39204,parenthesis,30
20806,62064,scrutinize,30
20807,9093,gifted,30
20808,34788,nativity,30
20809,40465,kigali,30
20810,64625,optimize,30
20811,37823,peled,30
20812,7606,traitors,30
20813,23044,multiparty,30
20814,18353,inequitable,30
20815,41339,tripled,30
20816,25858,voyages,30
20817,53377,klich,30
20818,31959,bullfighting,30
20819,25855,samina,30
20820,7665,hateful,30
20821,18320,tours,30
20822,59296,kelam,30
20823,29369,thrift,30
20824,34250,strayed,30
20825,41211,endesa,30
20826,31921,charlie,30
20827,25206,truckers,30
20828,22968,ardently,30
20829,21517,beats,30
20830,34272,paulo,30
20831,16934,tango,30
20832,31872,quashed,30
20833,16935,thwarting,30
20834,14550,loom,30
20835,14042,FIPOL,30
20836,7800,reappraisal,30
20837,21461,fortified,30
20838,23059,irreproachable,30
20839,27951,unsatisfied,30
20840,23096,carelessly,30
20841,18436,inordinately,30
20842,19638,unconventional,30
20843,47440,programmatic,30
20844,50754,brunner,30
20845,61897,EASDAQ,30
20846,7529,screaming,30
20847,29165,prognoses,30
20848,29201,incapacitated,30
20849,32071,susan,30
20850,21425,apospositive,30
20851,29212,lawsuit,30
20852,21431,aposcriminal,30
20853,20054,BEF,30
20854,37644,helpfully,30
20855,41497,dekabde,30
20856,41490,recyclability,30
20857,10793,aposnuclear,30
20858,18374,mindsets,30
20859,18372,interministerial,30
20860,37670,uncommon,30
20861,25869,swearing,30
20862,16842,tidied,30
20863,23066,inclinations,30
20864,21453,apartment,30
20865,29471,violators,30
20866,20020,insightful,30
20867,21725,reeling,30
20868,31839,silently,30
20869,19977,wildly,30
20870,25709,mo,30
20871,10090,syllabuses,30
20872,19975,lebed,30
20873,7990,alternating,30
20874,19730,piedmont,30
20875,31646,piloted,30
20876,25282,fittest,30
20877,40617,revisionism,30
20878,47182,ticketing,30
20879,10047,millimetre,30
20880,38132,fatwa,30
20881,29864,improvisation,30
20882,40596,azerbaijani,30
20883,17210,headedness,30
20884,31618,heir,30
20885,10026,aposenlargement,30
20886,46572,mapuche,30
20887,22673,weeping,30
20888,38179,commonality,30
20889,38183,pleads,30
20890,46575,wax,30
20891,19747,besetting,30
20892,31570,settles,30
20893,14161,transhipment,30
20894,31681,locals,30
20895,31683,calmness,30
20896,22772,thinker,30
20897,29542,abruptly,30
20898,31835,panchen,30
20899,2724,aggregated,30
20900,53321,lundgren,30
20901,34916,aposcentral,30
20902,64953,ullmann,30
20903,19699,reprogramme,30
20904,31818,kisangani,30
20905,14073,rotting,30
20906,20006,batten,30
20907,10452,considerate,30
20908,34905,muted,30
20909,22883,linchpin,30
20910,40756,seams,30
20911,41003,presumes,30
20912,21590,condemnable,30
20913,22868,rut,30
20914,29583,heartedness,30
20915,22859,smoothing,30
20916,46401,sectional,30
20917,29610,aromatics,30
20918,19994,degrade,30
20919,31741,repetitions,30
20920,14117,sexist,30
20921,38009,interdependency,30
20922,35009,moreno,30
20923,11331,aposstatement,30
20924,31023,glaciers,30
20925,20841,unspoken,30
20926,12238,fluctuate,30
20927,27389,aloud,30
20928,35594,inflow,30
20929,19033,truer,30
20930,27398,reversion,30
20931,55963,vicepresident,30
20932,18921,interjection,30
20933,26789,gauging,30
20934,20830,cottage,30
20935,12853,mob,30
20936,4769,marshes,30
20937,24760,avowed,30
20938,13524,eclipse,30
20939,63373,europeanization,30
20940,24550,REV,30
20941,24024,staring,30
20942,62897,organizes,30
20943,12862,brovina,30
20944,20299,kafkaesque,30
20945,13388,unceasing,30
20946,15791,nestlé,30
20947,54751,sonik,30
20948,27440,mayotte,30
20949,27039,plough,30
20950,13465,rearrange,30
20951,24811,sting,30
20952,13158,implicate,30
20953,15761,culinary,30
20954,20496,trawler,30
20955,23964,pervading,30
20956,26721,nomenklatura,30
20957,20333,defrauded,30
20958,47863,ICO,30
20959,4197,sourced,30
20960,35608,militates,30
20961,33570,MNEPR,30
20962,33358,prefect,30
20963,45337,laval,30
20964,56332,boutros,30
20965,13436,reconnecting,30
20966,36559,whipping,30
20967,20856,bribe,30
20968,27785,concurrence,30
20969,26320,batches,30
20970,23989,transcended,30
20971,13175,laments,30
20972,33366,perplexing,30
20973,12575,linguists,30
20974,5904,microcredit,30
20975,15832,reintroduces,30
20976,4757,bucket,30
20977,20493,halibut,30
20978,19377,shui,30
20979,27767,automation,30
20980,27708,oligopolistic,30
20981,20519,afar,30
20982,24047,concedes,30
20983,24817,deliberated,30
20984,4191,são,30
20985,26978,clashed,30
20986,5722,apostraining,30
20987,36394,cedefop,30
20988,27622,tokaimura,30
20989,27483,abode,30
20990,27487,shelve,30
20991,5717,aposgender,30
20992,24470,condom,30
20993,54385,fortieth,30
20994,24747,berth,30
20995,13396,refinements,30
20996,27497,gueï,30
20997,27602,sunny,30
20998,54400,herrero,30
20999,4383,testifying,30
21000,15503,censoring,30
21001,19396,proficient,30
21002,19395,aposyouth,30
21003,26942,appellations,30
21004,63467,cruellas,30
21005,26501,cynics,30
21006,49094,pirating,30
21007,12980,acquit,30
21008,26384,subjection,30
21009,13015,cambodians,30
21010,63429,avgerinos,30
21011,14966,liberally,30
21012,20533,withstanding,30
21013,20594,aposspecific,30
21014,54450,becsey,30
21015,14943,traumas,30
21016,24172,apossubstantial,30
21017,5846,exhortation,30
21018,26851,afflicts,30
21019,13507,isolationism,30
21020,33129,cede,30
21021,33128,harshest,30
21022,43678,dhaene,30
21023,43694,graz,30
21024,24510,winger,30
21025,4912,battled,30
21026,35946,renditions,30
21027,15424,annihilate,30
21028,24411,usurp,30
21029,33766,compartments,30
21030,24069,kidney,30
21031,5011,tab,30
21032,26894,aposfuture,30
21033,33048,lifecycle,30
21034,20278,poke,30
21035,26908,aposhome,30
21036,26913,aposawareness,30
21037,15976,aposthree,30
21038,12230,aggregates,30
21039,56201,INSPIRE,30
21040,16025,bovines,30
21041,12751,monotonous,30
21042,55757,AMIS,30
21043,24906,experimented,30
21044,13366,euskal,30
21045,15637,faculty,30
21046,19462,flavoured,30
21047,12142,paolo,30
21048,27273,hark,30
21049,12171,fixated,30
21050,15613,princes,30
21051,27163,routing,30
21052,12696,newcastle,30
21053,27157,reclaiming,30
21054,3886,ne,30
21055,32886,mullah,30
21056,26689,toughening,30
21057,23927,pitting,30
21058,26681,waits,30
21059,27318,withstood,30
21060,24640,fallback,30
21061,27289,subsumed,30
21062,12709,apossense,30
21063,48815,convertible,30
21064,26563,theocratic,30
21065,20242,stoiber,30
21066,32908,eruption,30
21067,20325,anneli,30
21068,27283,listeria,30
21069,12621,juridical,30
21070,27894,recommence,30
21071,5528,atatürk,30
21072,20429,aposimplementation,30
21073,27887,drags,30
21074,27236,pomp,30
21075,15086,deviates,30
21076,13272,ate,30
21077,4646,degassing,30
21078,24623,shiites,30
21079,61363,birgitta,30
21080,14994,victimised,30
21081,15978,aposdecisions,30
21082,24335,aposgrey,30
21083,33586,terminological,30
21084,20669,wexford,30
21085,20872,crazed,30
21086,20465,europeaid,30
21087,36160,hesitantly,30
21088,20406,ailments,30
21089,20876,natives,30
21090,33330,sensory,30
21091,20460,Z,30
21092,43167,contraceptive,30
21093,15664,instructing,30
21094,36034,quang,30
21095,26582,coerced,30
21096,36592,hemispheres,30
21097,20318,willi,30
21098,24886,kicks,30
21099,54562,cambó,30
21100,45526,codecided,30
21101,27268,poseima,30
21102,16082,apologists,30
21103,51423,ayatollahs,28
21104,21444,heartless,28
21105,10212,braking,28
21106,55414,ETAP,28
21107,27013,unintelligible,28
21108,25717,pistol,28
21109,25867,consul,28
21110,18172,shilly,28
21111,17124,rainy,28
21112,15476,tsarist,28
21113,35497,apossuper,28
21114,31700,asiatic,28
21115,19420,segmentation,28
21116,67752,amide,28
21117,33243,mammography,28
21118,67751,acryl,28
21119,47411,nonylphenol,28
21120,25720,catalunya,28
21121,7947,glorification,28
21122,29331,hilt,28
21123,29701,zionism,28
21124,25264,docks,28
21125,61438,prioritized,28
21126,14119,aposstop,28
21127,19967,stockpiled,28
21128,17189,distributive,28
21129,25703,aposcrimes,28
21130,29780,seaweed,28
21131,41366,ECOSOC,28
21132,22736,XIV,28
21133,23048,froze,28
21134,23070,punctual,28
21135,22741,horribly,28
21136,62684,apolinário,28
21137,33268,brazenly,28
21138,22745,disbursing,28
21139,19165,bourgeois,28
21140,51457,kilroy,28
21141,14521,impervious,28
21142,40724,loosen,28
21143,18195,emergent,28
21144,46232,chavez,28
21145,46530,resubmit,28
21146,15643,demonising,28
21147,5328,lambs,28
21148,53388,humanities,28
21149,10745,dredging,28
21150,37701,bashir,28
21151,25184,circuitous,28
21152,25710,mowlam,28
21153,3057,unadulterated,28
21154,61665,chesa,28
21155,10258,impasses,28
21156,24768,aposenvironment,28
21157,10262,numaposand,28
21158,15030,aposproducts,28
21159,35997,abou,28
21160,41035,conglomerate,28
21161,29424,filibustering,28
21162,12796,repugnance,28
21163,7850,aposinvolvement,28
21164,12752,stoke,28
21165,34294,deflected,28
21166,2606,drains,28
21167,64909,gelatin,28
21168,24365,martyred,28
21169,7882,pacify,28
21170,29417,kant,28
21171,5252,faring,28
21172,64863,botz,28
21173,14572,felicitous,28
21174,34268,chopped,28
21175,29505,inflamed,28
21176,25238,golf,28
21177,22818,desecration,28
21178,33787,psychologists,28
21179,73077,parliamenton,28
21180,24342,tallies,28
21181,2862,straighten,28
21182,29483,reformation,28
21183,27123,trimmed,28
21184,20620,williams,28
21185,27134,remediation,28
21186,19680,calendars,28
21187,21566,trawls,28
21188,7796,professes,28
21189,19126,summaries,28
21190,24771,aposparties,28
21191,46320,arjan,28
21192,29490,indictments,28
21193,7841,relapse,28
21194,16924,hushkit,28
21195,14097,gauged,28
21196,37902,lasers,28
21197,27088,mutations,28
21198,21487,habitation,28
21199,27192,apostobin,28
21200,51367,LRAU,28
21201,7674,unwillingly,28
21202,25222,cups,28
21203,21611,chord,28
21204,34319,mccain,28
21205,10305,uncontested,28
21206,55390,SAA,28
21207,18239,kiss,28
21208,20323,bordes,28
21209,53246,wolski,28
21210,17052,pilgrim,28
21211,45454,fabrics,28
21212,21483,remorse,28
21213,53245,saryusz,28
21214,25258,eurasia,28
21215,29600,brute,28
21216,12868,dineh,28
21217,34968,swap,28
21218,22855,amnesia,28
21219,16915,SVC,28
21220,41004,hackneyed,28
21221,24377,solace,28
21222,10408,ingested,28
21223,22987,adage,28
21224,17016,galloping,28
21225,22866,shoppers,28
21226,40937,shale,28
21227,37942,leopold,28
21228,24772,mire,28
21229,13448,truthfully,28
21230,18230,forcible,28
21231,48067,gül,28
21232,48015,apospossibly,28
21233,27177,bogotá,28
21234,34240,rearm,28
21235,70685,campoy,28
21236,22697,slopes,28
21237,17590,formative,28
21238,30588,vegetarian,28
21239,26708,expend,28
21240,30594,talibans,28
21241,39485,revisionist,28
21242,31245,transitions,28
21243,15283,cruising,28
21244,25382,pastoral,28
21245,30615,outvoted,28
21246,13367,herritarrok,28
21247,14284,jens,28
21248,21945,subscriptions,28
21249,26548,hunter,28
21250,17914,hush,28
21251,57711,weil,28
21252,4635,cleanliness,28
21253,14301,aposframework,28
21254,14387,woven,28
21255,30691,internalise,28
21256,15077,aposresponse,28
21257,19294,oppresses,28
21258,25512,disheartening,28
21259,15264,varnishes,28
21260,39508,GRT,28
21261,19271,dignitaries,28
21262,22320,rafts,28
21263,31272,suitcase,28
21264,30461,creutzfeld,28
21265,26762,stoel,28
21266,14450,drifts,28
21267,26536,claus,28
21268,30469,constellation,28
21269,9390,pubs,28
21270,26745,kidnaps,28
21271,24591,apostoole,28
21272,30472,soluble,28
21273,39652,livelier,28
21274,17943,dirt,28
21275,4699,vendée,28
21276,30497,nelly,28
21277,22349,cooperatively,28
21278,30541,convict,28
21279,9308,aposenvironmental,28
21280,30556,spies,28
21281,14259,dockyards,28
21282,25541,phraseology,28
21283,30561,aposfriends,28
21284,22322,authoritatively,28
21285,33614,tattoos,28
21286,9165,linen,28
21287,14241,hues,28
21288,30972,bodily,28
21289,17743,wraps,28
21290,30922,portas,28
21291,24662,lumps,28
21292,38805,lagos,28
21293,22032,exhort,28
21294,26581,undercutting,28
21295,35688,badinter,28
21296,17812,spray,28
21297,34559,gert,28
21298,26614,asunder,28
21299,19338,duplicates,28
21300,39229,empowers,28
21301,46904,kazakh,28
21302,52526,radon,28
21303,19855,aposeconomy,28
21304,46947,sustenance,28
21305,35680,fleming,28
21306,52570,papadopoulos,28
21307,31015,frightful,28
21308,26591,racket,28
21309,4470,ouvrière,28
21310,31021,fro,28
21311,38775,pyrrhic,28
21312,17739,grievance,28
21313,54536,singh,28
21314,35705,demons,28
21315,17872,contractually,28
21316,4587,braer,28
21317,22208,ventured,28
21318,39164,decorative,28
21319,35726,philadelphia,28
21320,17679,bathe,28
21321,17850,fittings,28
21322,14326,casinos,28
21323,35721,didactic,28
21324,9049,embezzled,28
21325,4581,buckets,28
21326,33637,authentication,28
21327,17705,innovatory,28
21328,19311,illinois,28
21329,30883,estremadura,28
21330,52448,guadalajara,28
21331,34548,rag,28
21332,20430,superhuman,28
21333,4580,rust,28
21334,19314,enviable,28
21335,19866,scams,28
21336,35797,executes,28
21337,44925,AKP,28
21338,34822,sensation,28
21339,30130,delve,28
21340,8158,opportunists,28
21341,18104,inspirational,28
21342,40359,abubakar,28
21343,22621,harshness,28
21344,9916,foreshadows,28
21345,13990,drilling,28
21346,22609,epic,28
21347,30063,apospromoting,28
21348,22605,novi,28
21349,44772,monkeys,28
21350,38302,subtly,28
21351,44829,disperse,28
21352,8259,inaugurate,28
21353,26873,commercialising,28
21354,31496,shackled,28
21355,17340,untoward,28
21356,17343,tannert,28
21357,61640,fontana,28
21358,26869,expeditious,28
21359,4853,divulge,28
21360,22547,bedoya,28
21361,25627,doctorate,28
21362,19190,unmoved,28
21363,19189,resignations,28
21364,29976,rehearse,28
21365,35559,counters,28
21366,13400,resilient,28
21367,17222,aposnegotiations,28
21368,38151,teachings,28
21369,58732,gräßle,28
21370,18143,fermentation,28
21371,22687,milking,28
21372,24458,UNAIDS,28
21373,10024,centrality,28
21374,34388,behold,28
21375,31595,expropriations,28
21376,8076,extol,28
21377,29901,computing,28
21378,8086,fruitfully,28
21379,19387,peaceably,28
21380,9988,sabre,28
21381,26505,innate,28
21382,33451,oddly,28
21383,20555,eurostar,28
21384,26924,sartori,28
21385,40458,riksdag,28
21386,40453,kashmiri,28
21387,9681,aposactive,28
21388,8265,abided,28
21389,17962,printer,28
21390,15318,socks,28
21391,22449,dirigisme,28
21392,20510,sunflower,28
21393,26801,wailing,28
21394,9586,déjà,28
21395,38459,irresistible,28
21396,17472,labyrinthine,28
21397,22427,ebb,28
21398,30392,neat,28
21399,52039,yukos,28
21400,8378,imponderables,28
21401,19378,bian,28
21402,30211,midterm,28
21403,35804,dalits,28
21404,26788,condoned,28
21405,17993,malign,28
21406,31370,braille,28
21407,22408,slacken,28
21408,61631,scrutinized,28
21409,30410,catchword,28
21410,39735,waver,28
21411,31357,scholars,28
21412,30414,VMS,28
21413,25345,assassinate,28
21414,26829,hid,28
21415,24537,impromptu,28
21416,24536,interchangeable,28
21417,33503,radios,28
21418,14482,trailer,28
21419,40002,veronica,28
21420,22518,familiarising,28
21421,70686,zueco,28
21422,24529,gem,28
21423,31452,acids,28
21424,30239,grading,28
21425,8337,clamour,28
21426,9655,dilapidated,28
21427,61490,centralizing,28
21428,17421,emptying,28
21429,22497,punctuated,28
21430,26847,himara,28
21431,39976,seafarer,28
21432,8346,mythology,28
21433,31427,asp,28
21434,39942,replenished,28
21435,39940,restocking,28
21436,30280,nagging,28
21437,62906,poisson,28
21438,19654,felling,28
21439,23884,edfs,28
21440,56254,mera,28
21441,27670,cherries,28
21442,20158,quadrupled,28
21443,16408,fratricidal,28
21444,37019,blinkers,28
21445,3568,vacuums,28
21446,6822,soundings,28
21447,32503,aposnow,28
21448,35199,simulations,28
21449,23517,galling,28
21450,37058,inflicts,28
21451,27704,nocturnal,28
21452,24067,abetting,28
21453,26042,lettori,28
21454,28544,intermittent,28
21455,23496,locks,28
21456,45572,sardiñas,28
21457,12391,disney,28
21458,42363,fishers,28
21459,3464,quilt,28
21460,50184,anticompetitive,28
21461,24852,slur,28
21462,12558,atxalandabaso,28
21463,19555,aposdelay,28
21464,21114,pressurising,28
21465,21115,underworld,28
21466,28406,physician,28
21467,56628,olbrycht,28
21468,20823,flogging,28
21469,56646,bozkurt,28
21470,61235,geigy,28
21471,6657,icy,28
21472,63577,bes,28
21473,32550,torpedo,28
21474,23573,itinerary,28
21475,43641,ceramic,28
21476,28465,cramped,28
21477,11627,collation,28
21478,24048,retaliate,28
21479,6676,patron,28
21480,61816,malangré,28
21481,63999,honorable,28
21482,19570,buzz,28
21483,18982,siren,28
21484,20284,perusal,28
21485,25993,elegance,28
21486,11304,cancels,28
21487,3389,slippage,28
21488,23398,aposqualifications,28
21489,24820,worldcom,28
21490,19599,hives,28
21491,32336,fisted,28
21492,33125,excel,28
21493,37249,aposparliamentary,28
21494,11218,cacao,28
21495,23474,suck,28
21496,25990,alcide,28
21497,23353,hitches,28
21498,13871,peaked,28
21499,56781,olli,28
21500,11195,repatriating,28
21501,18534,laguiller,28
21502,20294,phantom,28
21503,15807,imbue,28
21504,27484,ordinance,28
21505,35159,liberian,28
21506,28718,dogmatically,28
21507,21240,popularly,28
21508,46056,nicola,28
21509,12397,defused,28
21510,27617,reproaching,28
21511,27616,calabria,28
21512,61253,criminalization,28
21513,20775,subdivided,28
21514,6989,loyalist,28
21515,26382,aposregions,28
21516,49171,wastefulness,28
21517,42269,calculates,28
21518,14740,foolproof,28
21519,23452,ambush,28
21520,18607,ACI,28
21521,28664,smash,28
21522,28683,uprooting,28
21523,33094,detective,28
21524,27523,abdul,28
21525,20828,botched,28
21526,18925,apathetic,28
21527,15919,engraved,28
21528,49450,undistorted,28
21529,6059,mired,28
21530,18785,feuds,28
21531,33967,equalled,28
21532,53893,szymań,28
21533,28131,leftist,28
21534,36721,penta,28
21535,26298,slackening,28
21536,53991,famagusta,28
21537,11901,breakaway,28
21538,21021,regress,28
21539,36741,unremunerated,28
21540,27873,banging,28
21541,32773,canvassing,28
21542,16014,peddling,28
21543,43408,ba,28
21544,6024,incriminating,28
21545,19500,enslavement,28
21546,18758,rake,28
21547,18788,pointlessly,28
21548,32804,microscope,28
21549,23793,hélène,28
21550,32809,somatic,28
21551,18849,muzzling,28
21552,27958,destabilises,28
21553,27935,aposbritish,28
21554,6123,folklore,28
21555,43177,consortiums,28
21556,28011,plugs,28
21557,43080,weeds,28
21558,23832,cellular,28
21559,26291,industrious,28
21560,24943,classifies,28
21561,13657,wedded,28
21562,12003,windward,28
21563,61136,nanoparticles,28
21564,16166,aposthey,28
21565,26207,perils,28
21566,20968,academia,28
21567,42970,aposimmunity,28
21568,18757,apossince,28
21569,26136,roosevelt,28
21570,42635,aposmembers,28
21571,13542,backfire,28
21572,28331,nests,28
21573,27780,reputations,28
21574,18910,aposissues,28
21575,19529,scotsman,28
21576,32657,borderless,28
21577,11759,suspecting,28
21578,28343,inconveniences,28
21579,11756,ismail,28
21580,6626,animosities,28
21581,61212,kaukonen,28
21582,32629,aggravation,28
21583,43547,fourteenth,28
21584,32621,aposmentality,28
21585,42655,herbicide,28
21586,50022,donkey,28
21587,16326,patrimony,28
21588,20174,bigliardo,28
21589,32611,alibis,28
21590,19523,rebuttal,28
21591,20860,reverted,28
21592,26118,imparting,28
21593,18733,caravan,28
21594,43439,ASPA,28
21595,11857,comical,28
21596,49407,PMNUM,28
21597,15996,staking,28
21598,11834,guessing,28
21599,23714,bats,28
21600,21035,spilling,28
21601,16247,recreating,28
21602,18747,europhiles,28
21603,36807,aposspam,28
21604,24988,aposwell,28
21605,28279,commanding,28
21606,27826,involuntarily,28
21607,15971,footage,28
21608,21049,austro,28
21609,13749,outcasts,28
21610,12218,contre,28
21611,11110,phonograms,28
21612,51024,winemaking,28
21613,20704,obstructionism,28
21614,37349,linz,28
21615,41542,cholesterol,28
21616,7348,initiators,28
21617,37362,designates,28
21618,32244,flasks,28
21619,41634,gloves,28
21620,29199,midwives,28
21621,25114,optimists,28
21622,32073,bemoaning,28
21623,23214,augustine,28
21624,37595,wander,28
21625,27327,FDA,28
21626,29205,trails,28
21627,19060,obeys,28
21628,41521,khanbiev,28
21629,3173,nationalise,28
21630,7435,scraps,28
21631,32178,fianna,28
21632,45548,feta,28
21633,11064,claimants,28
21634,28917,appendage,28
21635,20725,acclaimed,28
21636,68312,retour,28
21637,13989,unsupervised,28
21638,7531,bubbles,28
21639,29162,depicting,28
21640,27292,polio,28
21641,41798,manipulations,28
21642,20689,minimises,28
21643,25164,aposmodel,28
21644,36244,evaporated,28
21645,41563,aposwaste,28
21646,32194,lambrias,28
21647,36282,bypasses,28
21648,26398,thrace,28
21649,41594,torturing,28
21650,45542,PDO,28
21651,62275,grau,28
21652,20713,lopsided,28
21653,37424,impairments,28
21654,29012,defaults,28
21655,29121,aposunited,28
21656,18501,screws,28
21657,27386,aposindependence,28
21658,23201,rented,28
21659,37600,acquiescence,28
21660,20072,documentaries,28
21661,7457,irrationality,28
21662,37334,theocracy,28
21663,33831,dampen,28
21664,21306,mayhem,28
21665,12690,rooftops,28
21666,23090,fodé,28
21667,55448,cellophane,28
21668,20705,aposcompetition,28
21669,12671,neutralised,28
21670,16732,plaza,28
21671,37330,doubters,28
21672,29095,JNUM,28
21673,14998,treacherous,28
21674,19631,plummeting,28
21675,21312,lee,28
21676,27251,untiring,28
